77	15	610
77	15	588
77	15	672
77	15	673
77	15	634
675	0	392
675	0	125
675	0	54
675	0	16
675	0	12
675	0	262
675	0	334
675	0	556
675	0	384
675	0	301
675	0	32
675	0	416
676	21	381
676	21	365
676	21	110
676	21	280
676	21	292
676	21	263
676	21	179
676	21	333
676	21	137
676	21	291
676	21	270
676	21	254
676	21	103
676	21	29
676	21	210
676	21	184
676	21	276
676	21	70
676	21	514
676	21	182
676	21	46
676	21	275
676	21	200
676	21	225
676	21	264
677	22	95
677	22	401
677	22	410
677	22	169
677	22	264
677	22	246
677	22	91
677	22	293
677	22	463
677	22	166
677	22	481
677	22	9
677	22	110
677	22	537
677	22	412
677	22	76
677	22	332
677	22	470
165	4	589
165	6	678
165	17	635
165	1	667
165	4	583
165	14	664
165	17	633
165	4	637
165	4	631
165	1	629
165	4	608
165	4	614
165	7	588
165	8	594
165	1	588
165	1	679
165	1	610
165	23	680
165	14	681
165	14	658
165	1	591
165	4	601
165	11	663
165	4	609
165	4	632
165	6	641
165	1	657
165	2	682
165	1	683
165	1	634
165	2	580
165	6	652
165	2	639
165	4	586
165	1	597
165	6	684
165	4	625
165	14	685
165	4	592
165	1	621
165	17	645
165	4	617
165	4	612
165	1	672
165	1	579
165	9	652
165	15	667
165	15	629
165	15	588
165	15	679
165	15	610
165	15	591
165	15	657
165	15	683
165	15	634
165	15	597
165	15	621
165	15	672
165	15	579
686	24	24
686	24	449
686	24	410
686	24	570
686	24	513
686	24	399
686	24	31
686	24	554
686	24	346
686	24	28
686	24	19
686	24	342
686	24	150
686	24	455
687	25	168
687	25	242
687	25	422
687	25	106
687	25	406
687	25	350
687	25	288
687	25	573
687	25	71
687	25	203
687	25	34
687	25	564
687	25	290
687	25	238
687	25	345
687	25	433
687	25	221
687	25	280
687	25	455
687	25	398
687	25	363
687	25	359
687	25	247
687	25	396
687	25	24
687	25	111
687	25	193
687	25	382
687	25	282
687	25	432
687	25	249
687	25	5
687	25	231
687	25	15
687	25	366
687	25	162
687	25	542
687	25	29
687	25	298
687	25	421
469	17	688
469	4	592
469	26	689
469	2	582
469	1	597
469	9	640
469	7	634
469	13	690
469	1	579
469	19	467
469	1	634
469	8	642
469	27	690
469	1	629
469	4	612
469	9	652
469	9	649
469	1	591
469	2	643
469	2	648
469	1	621
469	11	663
469	1	673
469	26	691
469	14	664
469	1	588
469	3	690
469	9	595
469	15	597
469	15	579
469	15	634
469	15	629
469	15	591
469	15	621
469	15	673
469	15	588
310	1	679
310	1	579
310	12	692
310	2	682
310	9	595
310	28	693
310	17	617
310	6	694
310	1	597
310	6	695
310	1	591
310	10	696
310	2	697
310	6	698
310	9	699
310	6	700
310	18	701
310	8	642
310	6	702
310	1	621
310	1	629
310	7	634
310	2	639
310	1	703
310	3	701
310	9	654
310	1	704
310	2	705
310	14	664
310	1	634
310	1	706
310	6	707
310	11	663
310	29	681
310	12	708
310	6	709
310	6	655
310	6	710
310	1	711
310	1	588
310	1	712
310	1	713
310	1	714
310	6	715
310	1	657
310	1	610
310	2	716
310	26	717
310	6	718
310	1	719
310	6	720
310	6	639
310	15	679
310	15	579
310	15	597
310	15	591
310	15	621
310	15	629
310	15	703
310	15	704
310	15	634
310	15	706
310	15	711
310	15	588
310	15	712
310	15	713
310	15	714
310	15	657
310	15	610
310	15	719
445	1	634
445	18	721
445	14	722
445	1	588
445	2	647
445	1	579
445	2	580
445	6	641
445	2	705
445	2	643
445	6	655
445	2	639
445	1	610
445	9	640
445	2	723
445	6	722
445	6	640
445	1	591
445	6	647
445	3	724
445	1	597
445	6	604
445	2	582
445	1	629
445	1	621
445	7	588
445	6	684
445	8	594
445	15	634
445	15	588
445	15	579
445	15	610
445	15	591
445	15	597
445	15	629
445	15	621
516	29	725
516	6	700
516	2	648
516	29	726
516	7	588
516	1	727
516	8	594
516	1	597
516	1	728
516	2	582
516	12	729
516	1	621
516	6	730
516	14	664
516	2	731
516	23	732
516	1	591
516	4	612
516	1	673
516	1	657
516	6	733
516	2	639
516	1	629
516	1	610
516	6	734
516	2	638
516	9	595
516	11	663
516	1	579
516	1	588
516	2	735
516	4	592
516	2	643
516	6	720
516	6	638
516	6	736
516	2	737
516	2	644
516	12	738
516	1	739
516	6	740
516	15	727
516	15	597
516	15	728
516	15	621
516	15	591
516	15	673
516	15	657
516	15	629
516	15	610
516	15	579
516	15	588
516	15	739
741	0	322
741	0	348
741	0	251
741	0	22
741	0	23
741	0	495
741	0	248
741	0	105
741	0	324
741	0	161
741	0	454
742	0	17
742	0	319
742	0	487
742	0	26
742	0	61
742	0	13
742	0	546
742	0	259
742	0	59
742	0	86
742	0	463
742	0	252
742	0	293
742	0	169
742	0	503
742	0	156
742	0	10
742	0	191
742	0	99
742	0	94
742	0	60
742	0	157
742	0	212
742	0	323
679	21	332
679	21	151
679	21	395
679	21	307
679	21	400
679	21	35
679	21	367
679	21	132
679	21	56
679	21	570
679	21	276
679	21	200
679	21	555
679	21	312
679	21	402
679	21	314
679	21	223
679	21	179
679	21	471
679	21	192
679	21	329
679	21	57
679	21	75
679	21	298
679	21	381
679	21	409
679	21	497
679	21	484
679	21	491
679	21	282
679	21	165
679	21	310
679	21	139
679	21	398
679	21	33
679	21	505
679	21	178
679	21	131
679	21	542
679	21	228
679	21	264
679	21	153
679	21	219
679	21	544
679	21	470
679	21	316
679	21	185
679	21	265
679	21	532
679	21	541
679	21	215
727	21	29
727	21	19
727	21	30
727	21	368
727	21	25
727	21	356
727	21	465
727	21	492
727	21	345
727	21	363
727	21	348
727	21	340
727	21	570
727	21	11
727	21	507
727	21	37
727	21	24
727	21	454
727	21	501
727	21	31
727	21	359
727	21	513
727	21	355
727	21	516
743	25	1
743	25	456
743	25	574
743	25	56
743	25	335
743	25	149
743	25	57
743	25	441
743	25	502
743	25	515
743	25	349
743	25	82
743	25	58
743	25	226
743	25	38
743	25	485
743	25	439
743	25	369
570	2	744
570	1	621
570	6	720
570	6	698
570	9	595
570	14	664
570	1	588
570	2	716
570	1	727
570	8	594
570	1	629
570	6	662
570	1	579
570	1	679
570	1	610
570	12	745
570	2	737
570	6	655
570	1	746
570	2	682
570	2	643
570	6	715
570	1	597
570	1	591
570	11	663
570	2	639
570	6	639
570	7	588
570	2	648
570	23	680
570	1	657
570	6	709
570	30	686
570	15	621
570	15	588
570	15	727
570	15	629
570	15	579
570	15	679
570	15	610
570	15	746
570	15	597
570	15	591
570	15	657
283	1	703
283	14	664
283	1	588
283	1	673
283	1	610
283	1	579
283	2	747
283	7	634
283	6	748
283	2	648
283	2	643
283	11	663
283	1	629
283	9	595
283	1	591
283	28	749
283	23	750
283	6	747
283	1	597
283	2	644
283	6	644
283	2	751
283	6	643
283	8	642
283	6	653
283	1	719
283	1	634
283	1	621
283	15	703
283	15	588
283	15	673
283	15	610
283	15	579
283	15	629
283	15	591
283	15	597
283	15	719
283	15	634
283	15	621
734	25	448
734	25	534
734	25	25
734	25	390
734	25	150
734	25	484
734	25	516
734	25	507
734	25	266
734	25	312
734	25	447
615	25	86
615	25	23
615	25	78
615	25	61
615	25	319
615	25	118
615	25	321
615	25	62
615	25	157
615	25	13
615	25	565
615	25	99
615	25	259
615	25	10
615	25	60
615	25	325
615	25	169
615	25	322
615	25	328
615	25	323
615	25	156
615	25	77
615	25	260
615	25	492
615	25	487
615	25	14
615	25	348
615	25	22
615	25	223
615	25	429
615	25	489
615	25	454
615	25	327
615	25	488
615	25	17
615	25	45
615	25	59
615	25	347
615	25	368
615	25	463
336	6	616
336	1	591
336	1	634
336	2	639
336	6	622
336	6	752
336	1	657
336	4	583
336	10	753
336	6	593
336	4	612
336	7	634
336	6	603
336	1	746
336	6	613
336	6	754
336	1	597
336	11	755
336	14	664
336	14	685
336	1	756
336	1	621
336	19	354
336	2	644
336	6	757
336	4	592
336	2	622
336	23	732
336	1	588
336	1	610
336	1	579
336	9	595
336	6	626
336	2	580
336	8	642
336	1	629
336	2	582
336	6	758
336	2	603
336	15	591
336	15	634
336	15	657
336	15	746
336	15	597
336	15	756
336	15	621
336	15	588
336	15	610
336	15	579
336	15	629
86	6	616
86	6	618
86	2	603
86	1	706
86	2	669
86	6	670
86	1	703
86	6	607
86	1	672
86	6	606
86	2	759
86	1	597
86	6	593
86	6	623
86	1	634
86	1	591
86	1	760
86	6	615
86	1	579
86	4	612
86	26	761
86	6	620
86	6	762
86	6	603
86	6	613
86	2	666
86	6	599
86	1	712
86	1	610
86	1	763
86	12	764
86	1	650
86	2	622
86	12	765
86	1	621
86	7	634
86	1	629
86	6	665
86	9	595
86	1	714
86	1	766
86	1	667
86	14	664
86	26	767
86	2	639
86	11	742
86	6	674
86	4	592
86	6	605
86	1	588
86	8	642
86	9	699
86	15	706
86	15	703
86	15	672
86	15	597
86	15	634
86	15	591
86	15	760
86	15	579
86	15	712
86	15	610
86	15	763
86	15	650
86	15	621
86	15	629
86	15	714
86	15	766
86	15	667
86	15	588
768	22	357
768	22	470
768	25	293
768	22	410
768	22	91
768	25	412
768	22	481
768	25	463
768	22	99
768	25	410
768	25	470
768	22	576
768	22	565
768	22	332
768	25	481
768	22	264
768	25	576
768	25	110
768	25	9
768	25	169
768	25	565
768	22	95
768	22	169
768	22	110
768	22	412
768	22	537
768	25	246
768	22	108
768	22	76
768	22	429
768	25	95
768	22	293
768	22	162
768	22	463
768	22	9
768	22	246
34	6	641
34	17	635
34	14	619
34	1	610
34	8	594
34	9	624
34	1	588
34	7	588
34	6	769
34	6	684
34	17	645
34	6	770
34	1	579
34	6	604
34	6	655
34	6	687
34	1	621
34	2	582
34	1	597
34	6	771
34	6	659
34	1	591
34	14	772
34	6	624
34	2	669
34	6	661
34	2	611
34	6	585
34	17	633
34	6	619
34	2	731
34	6	773
34	15	610
34	15	588
34	15	579
34	15	621
34	15	597
34	15	591
329	6	774
329	6	604
329	1	650
329	17	633
329	1	597
329	31	329
329	17	635
329	1	591
329	13	775
329	17	645
329	6	776
329	1	588
329	1	610
329	3	775
329	2	723
329	6	641
329	2	639
329	6	772
329	1	579
329	9	776
329	23	680
329	6	655
329	7	588
329	1	679
329	1	777
329	26	775
329	30	778
329	2	779
329	32	775
329	6	684
329	1	621
329	5	775
329	14	772
329	11	663
329	8	594
329	15	650
329	15	597
329	15	591
329	15	588
329	15	610
329	15	579
329	15	679
329	15	777
329	15	621
441	6	722
441	2	582
441	2	723
441	14	636
441	6	647
441	1	777
441	6	780
441	6	604
441	1	579
441	9	640
441	9	595
441	19	386
441	6	638
441	1	621
441	17	645
441	28	693
441	2	639
441	9	649
441	9	654
441	1	588
441	16	633
441	1	591
441	9	699
441	11	663
441	14	722
441	18	781
441	2	780
441	33	781
441	2	779
441	1	597
441	6	782
441	3	781
441	1	610
441	8	594
441	26	783
441	6	653
441	1	629
441	9	624
441	6	743
441	6	643
441	6	736
441	7	588
441	6	651
441	10	784
441	6	641
441	6	646
441	15	579
441	15	621
441	15	777
441	15	588
441	15	591
441	15	597
441	15	610
441	15	629
9	9	595
9	2	603
9	1	579
9	4	612
9	12	618
9	6	785
9	6	606
9	2	669
9	2	768
9	1	756
9	6	786
9	1	629
9	16	617
9	7	634
9	1	728
9	1	621
9	6	599
9	2	677
9	17	631
9	14	664
9	1	610
9	6	768
9	2	639
9	1	591
9	2	611
9	8	642
9	1	588
9	6	620
9	9	652
9	1	597
9	17	635
9	1	634
9	6	603
9	4	592
9	15	579
9	15	756
9	15	629
9	15	728
9	15	621
9	15	610
9	15	591
9	15	588
9	15	597
9	15	634
360	11	755
360	10	787
360	4	612
360	9	788
360	9	595
360	1	610
360	1	621
360	2	582
360	6	789
360	17	645
360	2	731
360	1	597
360	2	643
360	2	639
360	29	790
360	4	592
360	19	424
360	1	791
360	1	746
360	6	792
360	1	629
360	1	579
360	7	588
360	6	638
360	14	685
360	1	591
360	27	793
360	14	664
360	1	634
360	8	594
360	14	681
360	1	588
360	6	626
360	6	740
360	14	794
360	1	795
360	15	610
360	15	621
360	15	597
360	15	791
360	15	746
360	15	629
360	15	579
360	15	591
360	15	634
360	15	588
360	15	795
729	34	411
729	34	162
729	34	401
729	34	448
729	34	287
729	34	183
729	34	516
729	34	412
729	34	73
729	34	229
729	34	359
729	34	459
729	34	136
729	34	462
729	34	575
729	34	285
729	34	103
729	34	196
729	34	186
729	34	265
729	34	576
729	34	424
729	34	52
729	34	464
729	34	560
729	34	244
729	34	568
729	34	490
729	34	313
729	34	370
729	34	274
729	34	524
729	34	168
729	34	343
729	34	481
729	34	0
729	34	436
729	34	447
729	34	108
729	34	339
729	34	67
478	1	610
478	30	796
478	9	699
478	20	345
478	1	588
478	6	797
478	6	770
478	13	798
478	6	659
478	6	684
478	1	621
478	2	669
478	13	799
478	3	799
478	11	663
478	1	591
478	1	579
478	14	658
478	13	800
478	9	595
478	14	681
478	2	611
478	7	588
478	2	639
478	3	801
478	6	771
478	6	699
478	9	640
478	12	802
478	6	661
478	8	594
478	13	801
478	17	635
478	1	597
478	3	800
478	9	652
478	6	655
478	6	658
478	3	798
478	6	604
478	6	641
478	1	683
478	15	610
478	15	588
478	15	621
478	15	591
478	15	579
478	15	597
478	15	683
803	21	476
803	21	123
803	21	340
803	21	249
803	21	459
803	21	257
803	21	356
400	6	698
400	6	604
400	14	658
400	1	657
400	23	680
400	1	714
400	1	679
400	6	655
400	1	706
400	6	709
400	6	797
400	6	658
400	9	699
400	1	610
400	2	639
400	1	703
400	17	635
400	6	804
400	1	683
400	1	629
400	1	634
400	6	641
400	1	672
400	2	682
400	16	617
400	16	630
400	6	684
400	17	633
400	6	699
400	1	579
400	16	632
400	1	621
400	1	588
400	6	805
400	1	597
400	14	664
400	1	667
400	6	678
400	17	645
400	11	755
400	1	591
400	18	717
400	7	588
400	12	802
400	8	594
400	15	657
400	15	714
400	15	679
400	15	706
400	15	610
400	15	703
400	15	683
400	15	629
400	15	634
400	15	672
400	15	579
400	15	621
400	15	588
400	15	597
400	15	667
400	15	591
238	1	621
238	1	591
238	6	659
238	8	594
238	29	725
238	1	629
238	2	622
238	2	731
238	11	755
238	2	611
238	6	611
238	2	669
238	9	595
238	2	806
238	1	588
238	6	622
238	1	610
238	6	626
238	26	691
238	1	579
238	1	739
238	6	769
238	14	664
238	1	597
238	26	689
238	9	699
238	7	588
238	28	807
238	1	667
238	1	672
238	6	687
238	15	621
238	15	591
238	15	629
238	15	588
238	15	610
238	15	579
238	15	739
238	15	597
238	15	667
238	15	672
251	6	769
251	1	579
251	11	578
251	1	597
251	4	592
251	11	741
251	1	756
251	1	610
251	9	595
251	1	634
251	7	588
251	6	669
251	2	669
251	6	786
251	1	629
251	1	621
251	8	594
251	1	591
251	26	808
251	1	588
251	4	612
251	2	809
251	14	664
251	1	703
251	15	579
251	15	597
251	15	756
251	15	610
251	15	634
251	15	629
251	15	621
251	15	591
251	15	588
251	15	703
718	25	310
718	25	294
718	25	50
718	25	344
718	25	510
718	25	177
718	25	512
718	25	407
718	25	301
718	25	392
718	25	295
718	25	459
718	25	436
159	4	612
159	6	758
159	14	664
159	9	595
159	1	667
159	27	810
159	1	579
159	8	594
159	26	810
159	35	811
159	6	638
159	1	588
159	1	672
159	10	787
159	4	592
159	4	583
159	2	580
159	6	626
159	6	622
159	29	725
159	2	582
159	6	792
159	1	629
159	26	812
159	1	791
159	1	610
159	6	733
159	29	790
159	1	621
159	20	74
159	2	622
159	7	588
159	17	635
159	6	730
159	1	739
159	11	755
159	1	591
159	1	597
159	1	634
159	15	667
159	15	579
159	15	588
159	15	672
159	15	629
159	15	791
159	15	610
159	15	621
159	15	739
159	15	591
159	15	597
159	15	634
59	5	581
59	6	674
59	4	617
59	4	614
59	11	742
59	6	599
59	6	605
59	12	600
59	26	761
59	17	635
59	2	598
59	1	629
59	1	763
59	1	813
59	26	581
59	6	814
59	9	624
59	6	670
59	6	613
59	6	604
59	4	589
59	4	625
59	1	588
59	1	591
59	17	633
59	1	746
59	1	621
59	8	642
59	6	607
59	13	581
59	6	616
59	6	585
59	6	665
59	5	584
59	6	757
59	6	620
59	14	619
59	4	586
59	4	601
59	17	645
59	6	587
59	6	752
59	6	815
59	4	609
59	2	666
59	6	762
59	1	579
59	6	622
59	2	580
59	10	596
59	7	634
59	6	626
59	4	612
59	3	581
59	1	610
59	4	592
59	2	639
59	6	602
59	1	816
59	6	603
59	6	615
59	18	717
59	2	603
59	4	608
59	1	634
59	6	590
59	6	619
59	1	597
59	6	593
59	15	629
59	15	763
59	15	813
59	15	588
59	15	591
59	15	746
59	15	621
59	15	579
59	15	610
59	15	816
59	15	634
59	15	597
119	2	731
119	1	791
119	9	652
119	14	685
119	1	706
119	7	588
119	1	591
119	1	597
119	1	719
119	1	756
119	1	588
119	11	663
119	17	635
119	1	703
119	30	817
119	14	664
119	9	595
119	1	650
119	8	594
119	3	818
119	1	714
119	1	579
119	12	668
119	1	634
119	2	819
119	2	580
119	1	621
119	1	629
119	15	791
119	15	706
119	15	591
119	15	597
119	15	719
119	15	756
119	15	588
119	15	703
119	15	650
119	15	714
119	15	579
119	15	634
119	15	621
119	15	629
703	21	255
703	21	435
703	21	286
703	21	62
703	21	297
703	21	258
703	21	494
703	21	268
703	21	243
703	21	244
703	21	267
703	21	169
703	21	145
703	21	468
703	21	497
703	21	527
703	21	254
703	21	313
703	21	234
703	21	246
703	21	491
703	21	3
703	21	408
703	21	104
703	21	561
703	21	479
703	21	61
703	21	167
703	21	117
703	21	294
703	21	190
703	21	546
703	21	540
703	21	409
703	21	541
703	21	229
703	21	562
703	21	473
703	21	559
703	21	316
703	21	119
703	21	80
703	21	110
703	21	285
703	21	273
703	21	134
703	21	572
703	21	298
703	21	270
703	21	262
703	21	261
703	21	121
703	21	242
703	21	434
703	21	399
703	21	367
703	21	550
703	21	288
703	21	275
703	21	141
703	21	74
703	21	253
703	21	287
703	21	556
703	21	295
703	21	227
703	21	436
703	21	179
703	21	535
703	21	166
703	21	305
703	21	306
703	21	250
703	21	292
703	21	375
703	21	400
703	21	168
703	21	552
703	21	10
703	21	291
703	21	99
703	21	283
703	21	301
703	21	274
703	21	115
703	21	186
703	21	293
703	21	213
703	21	265
703	21	290
703	21	560
703	21	86
703	21	214
703	21	161
703	21	542
703	21	100
703	21	437
703	21	576
703	21	564
703	21	269
703	21	260
703	21	410
703	21	460
703	21	177
703	21	303
703	21	427
703	21	310
703	21	314
703	21	23
703	21	256
703	21	35
703	21	430
703	21	194
703	21	251
703	21	157
703	21	148
703	21	259
703	21	312
703	21	418
703	21	73
703	21	536
703	21	114
703	21	475
703	21	89
703	21	146
703	21	428
703	21	13
703	21	407
703	21	282
703	21	553
703	21	455
703	21	300
703	21	537
703	21	236
703	21	457
703	21	21
703	21	495
703	21	416
703	21	328
706	21	269
706	21	86
706	21	61
706	21	119
706	21	179
706	21	13
706	21	437
706	21	157
706	21	227
706	21	409
706	21	99
706	21	166
706	21	169
706	21	328
706	21	145
706	21	314
706	21	282
706	21	291
706	21	416
706	21	428
706	21	300
706	21	310
706	21	306
706	21	270
706	21	418
706	21	62
706	21	560
706	21	407
706	21	292
706	21	234
706	21	400
706	21	435
706	21	190
706	21	491
706	21	10
706	21	194
706	21	546
706	21	305
706	21	214
706	21	553
706	21	285
706	21	527
706	21	473
706	21	559
706	21	561
706	21	541
706	21	146
706	21	301
706	21	410
706	21	497
706	21	399
706	21	375
706	21	293
706	21	255
706	21	259
706	21	186
706	21	468
706	21	562
706	21	262
706	21	313
706	21	295
706	21	434
706	21	242
706	21	134
706	21	213
706	21	494
706	21	542
13	6	754
13	4	612
13	27	767
13	2	603
13	6	762
13	4	592
13	7	634
13	6	626
13	2	580
13	19	10
13	1	763
13	1	667
13	1	706
13	1	610
13	1	591
13	11	742
13	6	607
13	1	629
13	20	17
13	1	597
13	6	613
13	6	605
13	6	603
13	9	595
13	6	616
13	12	765
13	6	615
13	2	622
13	6	620
13	6	599
13	6	623
13	13	767
13	6	593
13	1	760
13	6	670
13	6	606
13	12	764
13	6	820
13	1	579
13	1	634
13	2	669
13	6	618
13	1	703
13	27	761
13	1	714
13	3	761
13	1	621
13	6	786
13	8	642
13	6	622
13	14	664
13	6	665
13	1	672
13	1	588
13	2	666
13	15	763
13	15	667
13	15	706
13	15	610
13	15	591
13	15	629
13	15	597
13	15	760
13	15	579
13	15	634
13	15	703
13	15	714
13	15	621
13	15	672
13	15	588
486	4	612
486	1	756
486	6	733
486	11	755
486	10	821
486	8	594
486	6	740
486	1	610
486	1	667
486	1	672
486	2	639
486	9	640
486	7	588
486	11	822
486	1	673
486	1	621
486	1	588
486	1	634
486	14	685
486	4	592
486	4	583
486	14	664
486	6	626
486	1	629
486	6	730
486	1	579
486	2	648
486	1	591
486	6	792
486	6	638
486	1	597
486	2	580
486	2	582
486	9	595
486	10	823
486	15	756
486	15	610
486	15	667
486	15	672
486	15	673
486	15	621
486	15	588
486	15	634
486	15	629
486	15	579
486	15	591
486	15	597
419	9	649
419	26	721
419	8	642
419	7	634
419	14	636
419	6	636
419	6	640
419	1	597
419	2	716
419	1	591
419	1	629
419	6	641
419	1	634
419	6	638
419	1	610
419	17	635
419	2	582
419	6	684
419	9	640
419	17	633
419	17	645
419	1	824
419	11	663
419	6	604
419	1	621
419	6	651
419	6	722
419	6	646
419	14	722
419	1	588
419	2	697
419	10	784
419	6	655
419	6	647
419	1	579
419	2	639
419	15	597
419	15	591
419	15	629
419	15	634
419	15	610
419	15	824
419	15	621
419	15	588
419	15	579
320	1	597
320	1	579
320	1	634
320	26	581
320	14	619
320	1	588
320	1	591
320	1	621
320	5	584
320	12	600
320	2	639
320	9	624
320	7	634
320	2	611
320	2	666
320	2	598
320	9	654
320	8	642
320	15	597
320	15	579
320	15	634
320	15	588
320	15	591
320	15	621
351	6	819
351	2	819
351	1	597
351	1	588
351	14	664
351	1	579
351	9	595
351	2	644
351	1	621
351	1	746
351	1	591
351	7	588
351	11	663
351	6	825
351	19	425
351	1	610
351	1	791
351	8	594
351	15	597
351	15	588
351	15	579
351	15	621
351	15	746
351	15	591
351	15	610
351	15	791
502	9	651
502	36	826
502	6	641
502	17	645
502	6	771
502	16	589
502	14	636
502	1	597
502	7	634
502	9	640
502	6	651
502	11	663
502	6	636
502	13	827
502	4	608
502	6	743
502	6	662
502	9	649
502	6	661
502	2	643
502	5	826
502	6	653
502	6	684
502	6	604
502	1	621
502	2	648
502	33	781
502	6	647
502	1	588
502	1	610
502	17	633
502	6	659
502	2	639
502	6	643
502	8	642
502	1	634
502	6	655
502	17	635
502	2	611
502	1	629
502	1	579
502	1	591
502	3	827
502	15	597
502	15	621
502	15	588
502	15	610
502	15	634
502	15	629
502	15	579
502	15	591
347	14	664
347	6	820
347	6	607
347	2	622
347	4	583
347	1	657
347	6	665
347	2	669
347	4	617
347	6	599
347	4	609
347	1	610
347	4	625
347	4	631
347	4	637
347	1	591
347	4	601
347	6	620
347	6	613
347	1	588
347	1	597
347	6	762
347	4	589
347	7	588
347	6	605
347	11	578
347	6	752
347	1	629
347	9	595
347	6	616
347	1	816
347	2	666
347	8	594
347	4	608
347	2	603
347	6	786
347	6	615
347	1	579
347	17	635
347	4	630
347	6	757
347	6	593
347	1	621
347	6	603
347	6	670
347	4	614
347	15	657
347	15	610
347	15	591
347	15	588
347	15	597
347	15	629
347	15	816
347	15	579
347	15	621
749	37	83
749	37	57
749	37	51
749	37	412
749	37	340
749	37	513
749	37	283
749	37	292
749	37	96
749	37	244
749	37	136
828	21	411
828	21	21
828	21	484
828	21	58
828	21	313
828	21	390
828	21	103
828	21	32
673	21	490
673	21	469
673	21	343
673	21	78
673	21	516
673	21	270
673	21	492
673	21	488
673	21	457
673	21	87
673	21	477
673	21	118
673	21	406
673	21	517
673	21	486
673	21	429
673	21	382
673	21	77
673	21	11
673	21	167
673	21	55
673	21	161
673	21	116
673	21	450
673	21	252
673	21	428
673	21	363
673	21	356
673	21	195
673	21	461
673	21	142
673	21	144
673	21	105
673	21	355
673	21	268
673	21	507
673	21	465
673	21	44
673	21	223
673	21	412
673	21	28
673	21	553
673	21	404
673	21	247
673	21	133
673	21	364
673	21	444
673	21	114
673	21	112
673	21	354
673	21	352
673	21	283
673	21	122
673	21	63
673	21	294
673	21	143
673	21	117
823	38	523
823	38	148
823	38	486
823	38	271
823	38	237
823	38	286
823	38	488
823	38	489
823	38	142
823	38	25
823	38	51
823	38	512
823	38	113
823	38	143
823	38	272
823	38	361
823	38	234
823	38	169
823	38	550
823	38	106
823	38	105
123	2	648
123	6	655
123	14	829
123	6	702
123	6	639
123	10	696
123	1	579
123	4	592
123	18	701
123	3	701
123	1	739
123	2	669
123	1	610
123	1	591
123	8	594
123	29	725
123	2	639
123	1	597
123	6	653
123	2	682
123	35	830
123	9	699
123	7	588
123	6	707
123	1	634
